name,destination,price_egp,rating,url,source_website,image_url
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",5342,8,https://www.airbnb.com/rooms/946816366631071511?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3eRu6-S0QRBdpSB&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/6acb8863-330f-48c9-995b-a9b8743b5943.jpg?im_w=720
Room in Al ‘Alamayn,"North Coast, Egypt",64439,8,https://www.airbnb.com/rooms/16009207?search_mode=regular_search&amenities%5B%5D=7&adults=1&category_tag=Tag%3A8678&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=329635063&source_impression_id=p3_1783176954_P3QM4i0PU0TvBxRk&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/a7f6b5a5-b9e2-47f8-95ef-3eca714f347f.jpg?im_w=720
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",19787,8,https://www.airbnb.com/rooms/1691273571694783882?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3CfqcFfqCY-CzDn&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1691273571694783882/original/fdeb8378-b614-4a8c-9fe1-7ef9985f6717.jpeg?im_w=720
Treehouse in Qesm Borg Al Arab,"North Coast, Egypt",147714,8,https://www.airbnb.com/rooms/35628713?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-06&check_out=2026-07-13&children=0&infants=0&pets=0&photo_id=779289979&source_impression_id=p3_1783176954_P3usSWOk6ONLgBO8&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/4f58feb5-ef68-4371-8f60-8feb738d681f.jpg?im_w=720
Apartment in Al Agamy Al Bahria,"North Coast, Egypt",5759,8,https://www.airbnb.com/rooms/1675041032930067926?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-08-27&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3PpXJ0KF-CsWt7W&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1675041032930067926/original/5cc85e3d-85a6-484e-9d9c-1f91b09eed39.jpeg?im_w=720
Hotel in El Meks,"North Coast, Egypt",141304,8,https://www.airbnb.com/rooms/1034697320187908816?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3dXqnOXHEXzK1C3&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/miso/Hosting-1034697320187908816/original/2268abef-8753-414c-b098-7b1b68c46bd4.jpeg?im_w=720
Home in ADH Dheraa Al Bahri,"North Coast, Egypt",96995,8,https://www.airbnb.com/rooms/1698945287267086912?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=2661013702&source_impression_id=p3_1783176954_P3GKt9rdlwiep6Ub&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1698945287267086912/original/cde836bf-d2df-422a-bd99-e842a39bce3c.jpeg?im_w=720
Home in North Coast,"North Coast, Egypt",56418,8,https://www.airbnb.com/rooms/1178949492445356724?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&photo_id=1939893834&source_impression_id=p3_1783176954_P3gX_l1DMix-rdfF&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3ODk0OTQ5MjQ0NTM1NjcyNA%3D%3D/original/5c4dcd0f-9f48-436b-b704-49eebf2e13aa.jpeg?im_w=720
Apartment in Bahig,"North Coast, Egypt",59041,8,https://www.airbnb.com/rooms/1443733985730178540?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=2234451127&source_impression_id=p3_1783176954_P3YpKJLvl62cnR5o&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1443733985730178540/original/682c8b22-820f-403d-bcca-791fce69ca17.jpeg?im_w=720
Apartment in Elhamam,"North Coast, Egypt",45265,8,https://www.airbnb.com/rooms/51905453?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-07&check_out=2026-07-12&children=0&infants=0&pets=0&photo_id=2210864844&source_impression_id=p3_1783176954_P3pnYfJSOpziCXUR&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-51905453/original/38d4eac0-ae70-44e9-a7ad-c6dd63436102.jpeg?im_w=720
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",16920,8,https://www.airbnb.com/rooms/1691355553379161321?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P34jTdF32WhclgBp&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1691355553379161321/original/a8c248c9-df07-4bdb-8e28-e1e4defaba30.jpeg?im_w=720
Rooms in Kingy Mariout,"North Coast, Egypt",6855,8,https://www.airbnb.com/rooms/1017246911828477579?search_mode=regular_search&amenities%5B%5D=7&adults=1&category_tag=Tag%3A8678&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&photo_id=1773493443&source_impression_id=p3_1783176954_P3vGyUxJ38dqiwFx&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1017246911828477579/original/38ff1a50-85ff-43f3-9481-57d733c3c8da.jpeg?im_w=720
Home in ADH Dheraa Al Bahri,"North Coast, Egypt",86644,8,https://www.airbnb.com/rooms/1692981484797782181?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-08-15&check_out=2026-08-20&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3BIUExXtChWILEU&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1692981484797782181/original/f6f3c559-07e7-465a-9c2e-782ce4cd77e8.jpeg?im_w=720
Rooms in Kingy Mariout,"North Coast, Egypt",21936,8,https://www.airbnb.com/rooms/1178912458537255032?search_mode=regular_search&amenities%5B%5D=7&adults=1&category_tag=Tag%3A8678&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&photo_id=1930362831&source_impression_id=p3_1783176954_P3MB5Vg-k-mGkwDs&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/1db001ae-3f9f-44d4-a407-055f9f627b15.jpg?im_w=720
Home in ADH Dheraa Al Bahri,"North Coast, Egypt",36468,8,https://www.airbnb.com/rooms/877546039868835408?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=1636357677&source_impression_id=p3_1783176954_P35gnBgWPrnb7twi&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/da2fa172-7d9f-4617-be33-13650dacae55.jpg?im_w=720
Condo in Al Agamy Al Bahria,"North Coast, Egypt",8491,8,https://www.airbnb.com/rooms/940455824481855231?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3Cpg2as3OuVbxBd&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTQwNDU1ODI0NDgxODU1MjMx/original/362db785-706f-4e4f-8798-7fb3b6699f90.jpeg?im_w=720
Home in Iking Maryut,"North Coast, Egypt",33457,8,https://www.airbnb.com/rooms/1413704246280950496?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3PMwO8Dbv3awAcM&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1413704246280950496/original/bb73c415-e9e9-463f-84a5-1eb77da1c3f8.jpeg?im_w=720
Chalet in Alexandria,"North Coast, Egypt",50325,8,https://www.airbnb.com/rooms/14878773?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3H539gZ2QBFxT7l&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/d0e2ae08-9de1-40de-8aef-0f998a4d143c.jpg?im_w=720
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",5342,8,https://www.airbnb.com/rooms/946816366631071511?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3eRu6-S0QRBdpSB&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/6acb8863-330f-48c9-995b-a9b8743b5943.jpg?im_w=720
Room in Al ‘Alamayn,"North Coast, Egypt",64439,8,https://www.airbnb.com/rooms/16009207?search_mode=regular_search&amenities%5B%5D=7&adults=1&category_tag=Tag%3A8678&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=329635063&source_impression_id=p3_1783176954_P3QM4i0PU0TvBxRk&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/a7f6b5a5-b9e2-47f8-95ef-3eca714f347f.jpg?im_w=720
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",19787,8,https://www.airbnb.com/rooms/1691273571694783882?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3CfqcFfqCY-CzDn&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1691273571694783882/original/fdeb8378-b614-4a8c-9fe1-7ef9985f6717.jpeg?im_w=720
Treehouse in Qesm Borg Al Arab,"North Coast, Egypt",147714,8,https://www.airbnb.com/rooms/35628713?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-06&check_out=2026-07-13&children=0&infants=0&pets=0&photo_id=779289979&source_impression_id=p3_1783176954_P3usSWOk6ONLgBO8&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/4f58feb5-ef68-4371-8f60-8feb738d681f.jpg?im_w=720
Apartment in Al Agamy Al Bahria,"North Coast, Egypt",5759,8,https://www.airbnb.com/rooms/1675041032930067926?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-08-27&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3PpXJ0KF-CsWt7W&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1675041032930067926/original/5cc85e3d-85a6-484e-9d9c-1f91b09eed39.jpeg?im_w=720
Hotel in El Meks,"North Coast, Egypt",141304,8,https://www.airbnb.com/rooms/1034697320187908816?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3dXqnOXHEXzK1C3&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/miso/Hosting-1034697320187908816/original/2268abef-8753-414c-b098-7b1b68c46bd4.jpeg?im_w=720
Home in ADH Dheraa Al Bahri,"North Coast, Egypt",96995,8,https://www.airbnb.com/rooms/1698945287267086912?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=2661013702&source_impression_id=p3_1783176954_P3GKt9rdlwiep6Ub&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1698945287267086912/original/cde836bf-d2df-422a-bd99-e842a39bce3c.jpeg?im_w=720
Home in North Coast,"North Coast, Egypt",56418,8,https://www.airbnb.com/rooms/1178949492445356724?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&photo_id=1939893834&source_impression_id=p3_1783176954_P3gX_l1DMix-rdfF&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3ODk0OTQ5MjQ0NTM1NjcyNA%3D%3D/original/5c4dcd0f-9f48-436b-b704-49eebf2e13aa.jpeg?im_w=720
Apartment in Bahig,"North Coast, Egypt",59041,8,https://www.airbnb.com/rooms/1443733985730178540?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=2234451127&source_impression_id=p3_1783176954_P3YpKJLvl62cnR5o&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1443733985730178540/original/682c8b22-820f-403d-bcca-791fce69ca17.jpeg?im_w=720
Apartment in Elhamam,"North Coast, Egypt",45265,8,https://www.airbnb.com/rooms/51905453?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-07&check_out=2026-07-12&children=0&infants=0&pets=0&photo_id=2210864844&source_impression_id=p3_1783176954_P3pnYfJSOpziCXUR&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-51905453/original/38d4eac0-ae70-44e9-a7ad-c6dd63436102.jpeg?im_w=720
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",16920,8,https://www.airbnb.com/rooms/1691355553379161321?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P34jTdF32WhclgBp&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1691355553379161321/original/a8c248c9-df07-4bdb-8e28-e1e4defaba30.jpeg?im_w=720
Rooms in Kingy Mariout,"North Coast, Egypt",6855,8,https://www.airbnb.com/rooms/1017246911828477579?search_mode=regular_search&amenities%5B%5D=7&adults=1&category_tag=Tag%3A8678&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&photo_id=1773493443&source_impression_id=p3_1783176954_P3vGyUxJ38dqiwFx&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1017246911828477579/original/38ff1a50-85ff-43f3-9481-57d733c3c8da.jpeg?im_w=720
Home in ADH Dheraa Al Bahri,"North Coast, Egypt",86644,8,https://www.airbnb.com/rooms/1692981484797782181?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-08-15&check_out=2026-08-20&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3BIUExXtChWILEU&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1692981484797782181/original/f6f3c559-07e7-465a-9c2e-782ce4cd77e8.jpeg?im_w=720
Rooms in Kingy Mariout,"North Coast, Egypt",21936,8,https://www.airbnb.com/rooms/1178912458537255032?search_mode=regular_search&amenities%5B%5D=7&adults=1&category_tag=Tag%3A8678&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&photo_id=1930362831&source_impression_id=p3_1783176954_P3MB5Vg-k-mGkwDs&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/1db001ae-3f9f-44d4-a407-055f9f627b15.jpg?im_w=720
Home in ADH Dheraa Al Bahri,"North Coast, Egypt",36468,8,https://www.airbnb.com/rooms/877546039868835408?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=1636357677&source_impression_id=p3_1783176954_P35gnBgWPrnb7twi&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/da2fa172-7d9f-4617-be33-13650dacae55.jpg?im_w=720
Condo in Al Agamy Al Bahria,"North Coast, Egypt",8491,8,https://www.airbnb.com/rooms/940455824481855231?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3Cpg2as3OuVbxBd&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTQwNDU1ODI0NDgxODU1MjMx/original/362db785-706f-4e4f-8798-7fb3b6699f90.jpeg?im_w=720
Home in Iking Maryut,"North Coast, Egypt",33457,8,https://www.airbnb.com/rooms/1413704246280950496?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3PMwO8Dbv3awAcM&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1413704246280950496/original/bb73c415-e9e9-463f-84a5-1eb77da1c3f8.jpeg?im_w=720
Chalet in Alexandria,"North Coast, Egypt",50325,8,https://www.airbnb.com/rooms/14878773?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-05&check_out=2026-07-10&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3H539gZ2QBFxT7l&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/d0e2ae08-9de1-40de-8aef-0f998a4d143c.jpg?im_w=720
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",5342,8,https://www.airbnb.com/rooms/946816366631071511?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3eRu6-S0QRBdpSB&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/6acb8863-330f-48c9-995b-a9b8743b5943.jpg?im_w=720
Room in Al ‘Alamayn,"North Coast, Egypt",64439,8,https://www.airbnb.com/rooms/16009207?search_mode=regular_search&amenities%5B%5D=7&adults=1&category_tag=Tag%3A8678&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&photo_id=329635063&source_impression_id=p3_1783176954_P3QM4i0PU0TvBxRk&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/a7f6b5a5-b9e2-47f8-95ef-3eca714f347f.jpg?im_w=720
Apartment in ADH Dheraa Al Bahri,"North Coast, Egypt",19787,8,https://www.airbnb.com/rooms/1691273571694783882?search_mode=regular_search&amenities%5B%5D=7&adults=1&check_in=2026-07-04&check_out=2026-07-09&children=0&infants=0&pets=0&source_impression_id=p3_1783176954_P3CfqcFfqCY-CzDn&previous_page_section_name=1000&federated_search_id=ef266af8-178d-4bb6-9475-22d0a9523546,Airbnb,https://a0.muscache.com/im/pictures/hosting/Hosting-1691273571694783882/original/fdeb8378-b614-4a8c-9fe1-7ef9985f6717.jpeg?im_w=720
